"13:10","Peter Juel Jensen (V):","Tak til ordføreren. Ordførerens parti er jo det eneste parti, der ikke synes, det her er en god idé. Kan ordføreren så garantere over for de baltiske lande, at hvis Folketinget følger Enhedslisten, vil man fra Ruslands side stoppe med at chikanere de baltiske lande? Kan Enhedslistens ordfører garantere det over for de baltiske lande? LINEBREAK ","55"
"13:11","Peter Juel Jensen (V):","Ordføreren siger: Jeg tror ikke, at jeg kan garantere noget som helst. Men alligevel så forventer ordføreren en garanti fra regeringen om, hvad der så vil ske, hvis man gør det her. Er det helt fair stillet op over for hinanden? Og er det ikke således, at de baltiske lande selv har bedt NATO om hjælp, støtte og opbakning? LINEBREAK ","59"
"13:21","Nikolaj Villumsen (EL):","Jeg vil tillade mig at minde Dansk Folkepartis ordfører om, at Rusland har ufattelig mange atomvåben, og at de faktisk lige præcis har sat gang i en opgradering af de atomvåben. Det mener jeg er drønhamrende farligt. Det er lige præcis det våbenkapløb, som jeg mener er så bekymrende, og som vi bør modvirke frem for at bidrage til. LINEBREAK ","59"
"13:45","Marcus Knuth (V):","Mange tak for ordet, hr. formand. Som ordfører for forespørgerne tillader jeg mig at åbne for den her drøftelse, som vi skal have i dag. Det drejer sig naturligvis om den rigtig gode tradition, som vi har her i Folketinget, for at debattere udfordringer og muligheder for vores rigsfællesskab. Jeg ser frem til en god og konstruktiv debat. LINEBREAK ","58"
"14:21","Karin Gaardsted (S):","Når ordføreren nævner forebyggelse, er jeg selvfølgelig enig. Men det viser lige nøjagtig kompleksiteten i det her, nemlig at forebyggelse er et grønlandsk anliggende, mens det, der handler om de indsatte, når de er på anstalterne, og de ansatte på anstalterne, er et fælles anliggende mellem Grønland og Danmark. Det viser bare, at det her er komplekst. LINEBREAK ","57"
"14:32","Søren Espersen (DF):","Det var en kommentar. Jeg synes ikke rigtig, der var noget spørgsmål. Det skal man jo heller ikke. Det hedder jo en kort kommentar. Men jeg er glad for at kunne høre, at fru Aaja Chemnitz Larsen ikke betragter sig selv som offer og Danmark som bøddel. Det glæder mig meget. LINEBREAK ","51"
"14:50","Kristian Hegaard (RV):","Så det betyder, at der fremover vil være sådan lidt mere sammenhæng i den opfordring, man giver i forhold til, hvordan man er i et fællesskab, altså at man deler nogle fælles interesser? Vil man have den samme linje i forhold til, hvordan man foreslår at man sådan opfører sig i forskellige fællesskaber? LINEBREAK ","53"
"15:27","Carsten Bach (LA):","Jeg mener ikke, at rigsfællesskabet, og det synes jeg også fortiden viser os, nødvendigvis er en statisk enhed, og som jeg også sagde, har jeg stor forståelse for den trang, der er til øget selvbestemmelse og selvstændighed, og den ønsker både jeg og Liberal Alliance at støtte både det grønlandske folk og befolkningen på Færøerne i. LINEBREAK ","56"
"15:39","Roger Matthisen (ALT):","Som jeg sagde i min tale, synes jeg, at det er vigtigt, at vi kontinuerligt har fokus på, hvordan vi kan støtte op om forskning og den her vidensudvikling i Arktis. Jeg ved ikke, om ordføreren selv har nogle konkrete initiativer, ellers har vi beskrevet nogle, som jeg gerne vil oversende til ordføreren. LINEBREAK ","53"
"15:46","Aleqa Hammond (UFG):","Illulissaterklæringen blev underskrevet i 2008, initieret af Grønland og Danmark sammen med USA, Canada, Norge og Rusland, de såkaldte Arctic Five. Eftersom ordføreren tager det op i sin ordførertale, vil jeg gerne spørge, hvilke fremtidige udfordringer ordføreren ser i forbindelse med Arctic Five og hele spørgsmålet vedrørende Polhavet, når det gælder vores rigsfællesskabs fælles udenrigsanliggender. LINEBREAK ","55"
"15:56","Magni Arge (T):","Tak. Jeg vil også bare kvittere for talen. Jeg synes, det var en meget inderlig tale, og jeg synes, den også viser, hvor stærke bånd man kan knytte imellem Færøerne og Danmark, som ikke har noget som helst med statsmagten at gøre. Og så skal jeg i øvrigt love, at jeg skal hilse Tóki, når jeg møder ham næste gang. LINEBREAK ","60"
"16:27","Karin Gaardsted (S):","Tak for det, og tak for ordførerens tale, som det altid er interessant at lytte til, når vi diskuterer rigsfællesskabet. LINEBREAK Ordføreren er jo meget optaget af justitsområdet – og af andre ting, men i hvert fald også af justitsområdet – og jeg vil gerne høre, hvilke tre prioriterede områder ordføreren mener der er de vigtigste på justitsområdet. LINEBREAK ","57"
"16:28","Karin Gaardsted (S):","Tak. Der blev også nævnt noget om bygninger, anstalter eller detentioner. Når man ser dem, kan man jo godt se, at der kan være noget galt, men hvad er egentlig grunden til, at det så ofte er nødvendigt at få renoveret bygninger i Grønland? LINEBREAK ","44"
"16:33","Magni Arge (T):","Tak. Der var forleden et møde i Fairbanks i Alaska i Arktisk Råd, og der blev det besluttet, at Vestnordisk Råd, som både Grønland og Færøerne deltager i, fik status som observatør i Arktisk Råd. Hvad mener ordføreren at det kan bruges til og det kan betyde for arbejdet i den arktiske sammenhæng fremover? LINEBREAK ","54"
"16:51","Magni Arge (T):","Jeg vil gerne spørge ordføreren, hvad hun mener om, at det vestnordiske samarbejde, som vi har hørt før, også har fået observatørstatus i Arktisk Råd, og hvordan det kan komme til at påvirke det samarbejde, der foregår imellem Færøerne, Island og Grønland – og i en arktisk sammenhæng. LINEBREAK ","48"
