"13:06","Udenrigsministeren (Anders Samuelsen):","Jeg kan kun sige, at EU skal fortsætte bestræbelserne på at finde gode løsninger dernede og så samtidig supplere med det, som jeg også har været inde på en gang før, nemlig at enhver EU-indsats selvfølgelig skal være i fuld overensstemmelse med menneskerettighederne samt vores internationale og EU-retlige forpligtelser. Og det er også det, der fremgår klart af Maltaerklæringen. LINEBREAK ","59"
"13:07","Udenrigsministeren (Anders Samuelsen):","Jamen det glæder mig, at der er bred enighed om, at den tilgang, som vi har fra regeringens side, er den rigtige. Det er en utrolig svær situation, der er dernede, og alt, hvad vi kan gøre for at sikre en øget grad af stabilitet, vil være i alles interesse. LINEBREAK ","50"
"13:08","Peter Hummelgaard Thomsen (S):","Tak for det. Vil udenrigsministeren uddybe synspunktet om, at »Obama accepterede, at der blev brugt kemiske våben og skred ikke til handling«, som ministeren er citeret for i kommentaren »Stop løgnen om den svage Obama« i Politiken den 9. april 2017? LINEBREAK ","41"
"13:11","Udenrigsministeren (Anders Samuelsen):","Jeg agter ikke at forsøge at bevæge mig ind i en eller anden form for kontrafaktisk historieskrivning. Jeg konstaterer bare, hvad der objektivt er helt rigtigt, og det er heller ikke blevet betvivlet af  spørgeren, nemlig at der blev opstillet røde linjer. Så blev de overskredet, og så blev der ikke grebet ind. LINEBREAK ","53"
"13:11","Peter Hummelgaard Thomsen (S):","Tak. Så kan jeg jo selv tolke på udenrigsministeren svar. Jeg synes ikke helt, at svaret var klart nok. For det citat, som jeg citerede udenrigsministeren for, var, at Obama accepterede, at der blev brugt kemiske våben, og ikke skred til handling. Mit opfølgende spørgsmål var så: Mener udenrigsministeren, at man burde have skredet til handling dengang? LINEBREAK ","57"
"13:15","Udenrigsministeren (Anders Samuelsen):","Som jeg nævnte i mit indledende svar – det vil jeg godt gentage – er det regeringens opfattelse, at Rusland har en international forpligtelse til at beskytte sine borgere i hele den russiske føderation. Det skal vi minde Rusland om der, hvor vi arbejder med dem, og som jeg sagde, har vi allerede taget sagen op. LINEBREAK ","56"
"13:17","Lisbeth Bech Poulsen (SF):","Med tanke på ministerens egen fortid som SSP-medarbejder i Viborg Kommune og tidligere udtalelser om virkningen af forebyggende indsatser vil ministeren så forklare, hvorfor den nye rocker-bande-pakke ikke indeholder nogle forebyggende elementer, der kunne hjælpe med at bryde fødekæden til rocker-bande-miljøet? LINEBREAK ","41"
"13:25","Christine Antorini (S):","Tak for ordet. Og jeg vil læse spørgsmålet op: Hvad mener ministeren om regeringens vækstteams anbefaling om at afsætte flere ressourcer til offentlig forskning for at styrke lifescience som vækstmotor i Danmark i stedet for at skære i forskning og uddannelse, som regeringen gør? LINEBREAK ","44"
"13:37","Christine Antorini (S):","Tak. Jeg vil læse spørgsmålet op: Hvad er ministerens holdning til regeringens nedskæringer på forskning og de seneste to finanslove, der bl.a. har den konsekvens, at Det Frie Forskningsråd har uddelt historisk få bevillinger i 2016, jævnfør rådets egen årsrapport? LINEBREAK ","40"
"14:00","Transport-, bygnings- og boligministeren (Ole Birk Olesen):","Det ville være rigtig godt, hvis vi kunne få nye redskaber til overholdelse af al mulig lovgivning i Danmark, herunder også den lovgivning, der handler om, hvornår man er legal arbejdskraft i Danmark. Så hvis man kan få nogle nye redskaber der, som virker, som ikke bare er en paradeforestilling om, at nu gør vi noget, ville det være godt. LINEBREAK ","60"
"14:01","Henrik Dam Kristensen (S):","Hvad mener regeringen med sætningen på side 39 i regeringsgrundlaget, hvor der under overskriften »Bedre fremkommelighed på den østjyske motorvej E45« står, at »I de kommende år skal fremkommeligheden også forbedres på andre strækninger af E45«, og indebærer det, at regeringen overvejer en VVM-undersøgelse af strækningen? LINEBREAK ","46"
"14:07","Transport-, bygnings- og boligministeren (Ole Birk Olesen):","Heldigvis behøver vi ikke så meget tålmodighed her. Det er i foråret, at det arbejde med at finde penge i en 2025-plan bliver færdiggjort, og når det arbejde så er gjort, håber jeg, at vi kan gå i gang med også at skitsere, hvilke trafikinvesteringer vi vil foretage i de kommende år. LINEBREAK ","52"
"14:08","Kaare Dybvad (S):","Mange tak, formand. Hvordan ser ministeren på muligheden for, at den almene boligsektor får samme adgang som offentlige myndigheder til at benytte Digital Post – herunder også til at være med fra starten, når næste generation af Digital Post bliver implementeret? LINEBREAK ","41"
