"13:52","Claus Kvist Hansen (DF):","Jeg er ikke helt enig i den måde, som Enhedslistens ordfører fremstiller tingene på. Det er sådan, at vi i dag tager stilling til et lovforslag, der først og fremmest indfaser og fjerner PSO-ordningen, og den øvrige del, altså finansieringen bagefter, må bero på skatteministeren og finanslovsforhandlingerne. LINEBREAK ","47"
"13:53","Claus Kvist Hansen (DF):","Jamen jeg hører en næsten identisk gentagelse af ordførerens første spørgsmål, og jeg må bare henholde mig til, at der er to faser. Den ene fase går ud på at fjerne PSO-ordningen, og det er det, vi gør her. Den næste fase foregår i et andet regi. LINEBREAK ","47"
"13:54","Christian Poll (ALT):","Tak for det. Vil ordføreren ikke give mig ret i, som vi har kunnet læse hos Klimarådet, at når vi sænker elprisen som følge af det her, så vil vi få en øget CO2-udledning, og at vi derfor faktisk går stik imod Parisaftalens grundlæggende krav? LINEBREAK ","45"
"13:54","Christian Poll (ALT):","Okay. Jeg kender heller ikke modelberegningerne bag ved, men jeg læner mig op af Klimarådets analyse, og de er jo eksperter på det her område. De siger, at der er en markant øget udledning på 3 mio. t – det er da noget – og i den forkerte retning i forhold til Parisaftalen. LINEBREAK ","53"
"13:55","Claus Kvist Hansen (DF):","Jeg hørte ikke, om det var et spørgsmål, men jeg kan så kun konstatere, at såvel Alternativets ordfører som undertegnede ikke forstår modellen bag, som fører til de her tal. Jeg tror simpelt hen, at mit svar på spørgerens spørgsmål vil være ufyldestgørende. LINEBREAK ","43"
"13:56","Christian Poll (ALT):","Tak for det. Ja, lidt ligesom med den foregående ordfører vil jeg da gerne høre, om ikke ordføreren kan anerkende Klimarådets analyse, der siger, at det her jo vil give anledning til en markant øget CO2-udledning, indtil der falder en ny finansiering på plads, som vel kan være meget usikker. LINEBREAK ","50"
"14:01","Thomas Danielsen (V):","Det er jeg ikke bekendt med. Men jeg kan bare sige så meget, at den tyske PSO-model ikke er noget forbillede for mig – det kan jeg garantere dig for. Det, vi ser i Tyskland på PSO-området, synes jeg ikke ligefrem skulle være et forbillede for Danmark. LINEBREAK ","47"
"14:12","Christian Poll (ALT):","Tak for det. Jeg ville bare høre, om ordføreren føler sig sikker på, at den nye aftale, der kommer i stedet for, hvor pengene altså kommer fra finansloven, ikke bliver en slags statsstøtte, som jeg ved ordførerens parti er modstander af. LINEBREAK ","41"
"14:12","Christian Poll (ALT):","Jo, men det er jo f.eks. professor Hvelplund fra Aalborg Universitet, som er professor i energiplanlægning, der har været ude og sige, at det, der bliver sat i stedet for her, måske i virkeligheden er en skævvridning af markedet, så vi kan få EU på nakken igen, simpelt hen fordi det er statsstøtte. Bekymrer det ikke ordføreren? LINEBREAK ","57"
"14:15","Carsten Bach (LA):","Ja, det er jo lige præcis det, man har samråd til i den her sammenhæng. Jeg vil også glæde mig til det her samråd. Jeg er lidt usikker på, om spørgeren hentyder til samråd i forhold til miljø- og fødevareministeren eller til energi- og klimaministeren i den her sammenhæng, men samrådet vil jeg da se frem til under alle omstændigheder. LINEBREAK ","60"
"14:16","Jens Joel (S):","Vi ved jo, at Liberal Alliance længe har ønsket at afskaffe PSO'en, og jeg vil bare spørge, om det også har været udtryk for Liberal Alliances holdning, at man så skulle erstatte det med nogle andre finansieringskilder, altså hæve nogle andre skatter for ligesom at lukke hullet. Er det sådan, man har forstået det? LINEBREAK ","54"
"14:17","Christian Poll (ALT):","Med afskaffelsen af PSO-ordningen fjerner vi det langsigtede økonomiske grundlag for den grønne omstilling. Afskaffelsen af PSO'en vil ifølge Klimarådet øge den danske klimabelastning med 3,1 mio. t CO2. I bemærkningerne til lovforslaget står kun 11 linjer om de miljømæssige konsekvenser ... LINEBREAK ","42"
"14:24","Christian Poll (ALT):","Tak for det. Jeg er fuldstændig enig med ordføreren fra Enhedslisten. Jeg synes, det er værd at opfordre organisationerne derude til at komme med deres kommentarer alligevel. Og så vil vi fremadrettet igen gøre opmærksom på, at vi synes, demokratiet skal fungere ordentligt, og derfor skal vi have passende høringsfrister. LINEBREAK ","50"
"14:32","Christian Poll (ALT):","Tak. Har ordføreren gjort sig tanker om, hvad man kan sætte i stedet, hvis nu den nye ordning viser sig at være ulovlig statsstøtte – altså på den måde, at når man finansierer ting på finansloven, bliver det ulovlig statsstøtte, og så kan EU måske netop anfægte den ordning? LINEBREAK ","49"
"14:50","Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):","Det er således, at der var mange muligheder, med hensyn til hvordan vi kunne løse den her udfordring. Regeringen har valgt en finanslovsløsning, fordi vi synes, at det er det bedste for Danmark, for de danske virksomheder og for de danske borgere. LINEBREAK ","42"
"14:55","Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):","Det er således, at der til næste år vil blive flere penge til energiforskning, end der bliver i år, både med de ekstra penge, der er kommet i forbindelse med uddelingen af forskningsmidlerne, med de penge, der er afsat på finansloven og med de penge, der kommer fra ELFORSK-progammet. LINEBREAK ","49"
"15:20","Jens Joel (S):","Jeg glæder mig bestemt også over, at vi får bragt prisen ned, men hvad er det lige præcis, der er nyt i forhold til at støtte teknologi, som ikke på nuværende tidspunkt er markedsmodent, men med henblik på, at det bliver markedsmodent, og så det, vi har gjort i energiforligskredsen igennem de seneste mange år? LINEBREAK ","55"
"15:20","Carsten Bach (LA):","Det har jo den sammenhæng, som spørgeren også antydede i første bemærkning, nemlig at vi nu indgår i et regeringssamarbejde med to andre partier, og så i øvrigt det lovforslag, som vi tidligere også har debatteret i dag, nemlig L 90, i forhold til afskaffelse af PSO'en og den brede politiske aftale, der er indgået omkring den. LINEBREAK ","57"
"15:21","Carsten Bach (LA):","Det er jo bl.a., at der i regeringsgrundlaget netop også er fremhævet pointer, som hr. Malte Larsen også læste op fra citat, altså at der nu er tale om mere fokus på konkurrenceevne, og – det står der også direkte i det nye regeringsgrundlag – at den grønne omstilling skal skabe beskæftigelse og ikke det omvendte. LINEBREAK ","56"
"15:23","Carsten Bach (LA):","Nu har jeg ikke selv deltaget direkte i drøftelserne om den nye regeringsdannelse, men noget, der også er fremhævet i det nye regeringsgrundlag, er jo netop teknologiudvikling, og Liberal Alliance og jeg selv tror meget på, at nogle af de udfordringer, vi står over for, kan løses via ny teknologi. LINEBREAK ","50"
"15:47","Energi-, forsynings- og klimaministeren (Lars Christian Lilleholt):","Det er således, det er helt konkret – og jeg læser op: LINEBREAK Det fremsatte lovforslag rammer ikke de personer, der har modtaget en afgørelse fra Energinet.dk frem til udgangen af i år. LINEBREAK Jeg håber, det var klart svar på det spørgsmål. Det var nok en anelse klarere, end jeg måske lige udtrykte mig i indledningen. LINEBREAK ","55"
"16:18","Andreas Steenberg (RV):","Jeg er glad for, at Dansk Folkepartis ordfører giver mig mulighed for at søge tilgivelse. Det vil jeg så gøre, for nogle her i Tinget kender jo fru Marianne Jelved, og jeg tror, det er bedst at lade hende svare på de spørgsmål. LINEBREAK ","43"
"16:40","Carl Holst (V):","Tak, formand – jeg holdt også en lang pause, det anerkender jeg. LINEBREAK Når det så er sagt, er det også vigtigt, at vi får tydeliggjort, at det her jo ikke så skal ende med, at der er relevante sager, der falder væk, hvilket jeg fornemmede en bekymring for. Den tryghed skal vi selvfølgelig få afdækket i det videre arbejde. LINEBREAK ","59"
