"10:30","Pia Adelsteen (DF):","Det ved jeg faktisk ikke. Jo, jeg vil ikke være med til, at man bare smider gamle mursten og sådan noget ned på stranden, det vil jeg ikke. Det skal være ordentlige projekter, og det skal også være noget, som virker. LINEBREAK ","41"
"11:03","Maria Reumert Gjerding (EL):","Tak for det. Kan ordføreren med det her lovforslag forestille sig en situation, hvor de enkelte grundejere får lov til at kystsikre med sten, med byggeri af mur, altså den form for hårde kystsikringmetoder, som risikerer at skæmme landskabet og vores kystnatur ganske markant? LINEBREAK ","44"
"11:09","Maria Reumert Gjerding (EL):","Jeg vil bare gerne høre ministeren sætte ord på, hvad baggrunden er for og hvad de konkrete konsekvenser vil være af, at man tager hensynet til natur og landskab ud af selve lovens formål. Det er jo reelt noget nyt. Hvad kommer det til at betyde i praksis? LINEBREAK ","48"
"11:09","Maria Reumert Gjerding (EL):","Men hvad vil det betyde for naturen og for landskabet? Der må være en eller anden forandring, når man netop fjerner det som et selvstændigt element i lovens formål. Betyder det noget for naturen og for hensynet til naturen og landskabet? LINEBREAK ","41"
"11:10","Miljø- og fødevareministeren (Esben Lunde Larsen):","Nej, der vil fortsat være et beskyttelsesniveau, som vi kender det i dag, men det, der jo er forskellen, er, at kommunerne i den praktiske virkelighed får en opgave i at lave en vurdering på baggrund af den vurdering, der kommer fra Kystdirektoratet, så man tager hensyn både til borgernes private ejendomsret, men naturligvis også til kysterne. LINEBREAK ","57"
"11:14","Pia Adelsteen (DF):","Tak for det. Efter den gode gennemgang fra de tidligere ordføreres side vil jeg bare sige, at Dansk Folkeparti støtter forslaget. Det er egentlig bare en bemyndigelse til netop at fortælle borgere, der har en boring, at det vil være klogt at få den undersøgt af og til. Og det synes jeg er godt, så vi støtter det. LINEBREAK ","58"
"11:15","Erling Bonnesen (V):","Tak for det. I forlængelse af det, der allerede er sagt på området, kan jeg sige, at det er et ganske glimrende lovforslag, som Venstre også støtter. Der er allerede redegjort for forslaget, så det er der ingen grund til at gøre igen. Venstre støtter lovforslaget. Tak. LINEBREAK ","47"
"11:25","Christian Rabjerg Madsen (S):","Findes der nyere tal, som betyder, at de tal, jeg henviser til, ikke længere er relevante? For hvis ikke der gør det, er det svært at se, at den viden, vi har på området, kan retfærdiggøre, at vi skruer ned for kontrollen med drikkevand i de private boringer. LINEBREAK ","48"
"11:28","Miljø- og fødevareministeren (Esben Lunde Larsen):","Jeg hørte ikke, at der var et spørgsmål, men ambitionsniveauet, som jeg henviste til, var udelukkende, at man udvidede lovforslaget, ikke at jeg tænkte, at det var kløgtigt at gøre det. Så det er bare for, at hr. Søren Egge Rasmussen tager det helt roligt. LINEBREAK ","45"
"11:33","Erling Bonnesen (V):","Tak for det. Det er et rigtig godt lovforslag, der nu er blevet præsenteret. Der er ingen som helst grund til, at staten skal drive campingpladser, og nu er det gjort muligt også at sælge de sidste. Det er det, lovforslaget går ud på, og det kan Venstre fuldstændig bakke op om. Tak. LINEBREAK ","53"
"11:34","Christian Rabjerg Madsen (S):","Den daglige drift kan bortforpagtes eller udlejes, men er der noget eksempel på, at staten driver campingpladser, som ordføreren sagde? Er der noget eksempel på en campingplads, der ikke er udlejet eller bortforpagtet? Hvor er det eksempel, hvor staten driver campingpladser? LINEBREAK ","41"
"11:48","Carsten Bach (LA):","I det omfang at arealerne er dækket af andre former for regulering af adgangen, vil disse selvfølgelig bliver opretholdt, men ellers er der selvfølgelig, hvis man afhænder arealer til nogle private, nogle andre forhold, der gør sig gældende, i forhold til ejendomsret. LINEBREAK ","42"
