"10:19","Udenrigsministeren (Anders Samuelsen):","Vi vil arbejde for så stor en grad af neutralitet i de støtteordninger, som gives, som muligt. Det mener jeg er den eneste rigtige måde – det er en rigtig liberal måde – at have en tilgang til det her spørgsmål på. LINEBREAK ","42"
"10:29","Mikkel Dencker (DF):","Jamen jeg kan kun sige tak for anerkendelsen. Det er jo ikke så tit, at Dansk Folkeparti står sammen med Enhedslisten om så meget, men lige på det her felt har vi åbenbart en fælles forståelse af, at pengene er bedre brugt på andet end forskning i atomkraft. Så det glæder mig da. LINEBREAK ","53"
"11:00","Udenrigsministeren (Anders Samuelsen):","Det korte svar er, at der for mig ikke er nogen tvivl om, at det her er en EU-enekompetence, og at det er derigennem, vi skal arbejde. Derfor ville vi stikke hovedet direkte ind i en traktatkrænkelsessag, hvis vi gik den vej, som Enhedslisten anbefaler, og det kan vi som regering selvfølgelig ikke bakke op om. LINEBREAK ","56"
"13:19","Miljø- og fødevareministeren (Jakob Ellemann-Jensen):","Jeg synes, det er en god beslutning, jeg synes, det er en klog beslutning, og jeg synes, det er en anstændig måde at behandle folk på. Det glæder mig til at se, og det håber jeg at man lever op til. Jeg har ikke grund til at tro andet. LINEBREAK ","49"
"13:50","Pia Adelsteen (DF):","Tak for de pæne ord i forhold til forslaget. Jeg kunne bare godt også tænke mig at spørge: Hvis nu Dansk Folkeparti stiller et ændringsforslag til sit eget forslag, nemlig at vi fratager alle organisationer retten til at rejse fredningssager, vil Liberal Alliance så stemme for? LINEBREAK ","46"
"13:55","Carsten Bach (LA):","Tak, og tak til ordføreren for indlægget. Hvis nu jeg kan få ordføreren til at se bort fra sine tidligere ansættelsesforhold, vil ordføreren så måske prøve at give sit bud på, om Danmarks Naturfredningsforening er en bedre eller dårligere såkaldt grøn organisation end andre? LINEBREAK ","44"
"13:57","Christian Poll (ALT):","Det tror jeg da er rigtigt. Dengang var det nok nærmest den eneste, der var, og man gav på den her måde mulighed for, at borgerne kunne rejse fredninger, når de gik sammen i et fællesskab som det, som Danmarks Naturfredningsforening er. LINEBREAK ","42"
"13:59","Pia Adelsteen (DF):","Men så er det vel en skønhed i alle foreninger. For jeg kender ikke nogen foreninger, som ikke har en bestyrelse, som er demokratisk valgt; som har nogle vedtægter, som ikke bliver overholdt; ja, alt muligt. Jeg kender ikke nogen foreninger, som ikke har det på den måde. Og så er alle foreninger vel ligesom Danmarks Naturfredningsforening, skulle man mene. LINEBREAK ","60"
"15:52","Mattias Tesfaye (S):","Vi regner med, at det bliver delt. Det er almindelig god skik i Folketinget. Så mit mandat er, at jeg skal få det delt og få stemt ja til lovforslaget og nej til den del, der handler om integrationsydelsen. Hvis det mod forventning ikke bliver delt, så må jeg jo tilbage til min gruppe og meddele dem det. LINEBREAK ","58"
"16:32","Mads Fuglede (V):","Jeg ved ikke, hvor hr. Holger K. Nielsen har fået fra, at jeg ikke gider høre på argumenter, men jeg vurderer argumenter og vurderer så, hvordan jeg skal tage stilling til dem, og her vurderer jeg, at de argumenter, der er kommet, overvejende er politiske. Det står mig vel frit for, det er vel en del af en demokratisk samtale. LINEBREAK ","60"
"16:37","Mads Fuglede (V):","Nej, det kan jeg ikke, men jeg kan jo høre på spørgerne, at man har haft tid til at læse høringssvarene, og det har jo også selv haft, selv om jeg har haft lidt travlt med det, og det glæder mig da, at man i hvert fald har haft tid nok til at komme rundt om det fremsendte materiale. LINEBREAK ","59"
"16:40","Mads Fuglede (V):","Ja, det bakker Venstre op om. Vi er lidt tilbage til samme diskussion som før, nemlig at man jo kan forstå integration på mange måder, og integration kan også være en måde, man er her på, også selv om man er her midlertidigt. LINEBREAK ","43"
"17:12","Joachim B. Olsen (LA):","Altså, jeg er sådan set enig i, at det, at ydelserne stiger, er en lidt sjov incitamentstruktur. Men vi kan godt lave det mere enkelt og så bare sige, at ydelserne permanent er det, som de er i år 1. Det ville være en forenkling, som vi vil kunne bakke op om. LINEBREAK ","52"
"17:29","Carolina Magdalene Maier (ALT):","Ja, fuldstændig. Medmindre man i mellemtiden har opnået en permanent opholdstilladelse i Danmark på nogle vilkår, som jo så, hvis vi skulle bestemme, ville være en smule mere lempelige end dem, der findes i dag, så skal man vende hjem, når man ikke længere har noget beskyttelsesbehov. LINEBREAK ","47"
