"10:53","Christian Poll (ALT):","Nu skal jeg forsøge at gøre det kort nok. Hvis det er tydeligt, hvilke effekter det har, når vi laver et lovforslag, så kunne vi jo nemt summere det op til alle lovforslagene, som ligger i finanslovspakken. Så jeg vil igen bare spørge: Hvad er det, vi egentlig mangler for at kunne samle det hele i en systematisk tilgang? LINEBREAK ","59"
"11:25","Lars Aslan Rasmussen (S):","Jeg skal kort meddele, at Socialdemokratiet støtter forslaget. Vi har selv været med i den her aftale om fgu'en og ser det som meget vigtigt, at den bestyrelse, der kommer de forskellige steder, bliver sammensat decentralt, og at det bliver kommunerne, der får mulighed for at udpege bestyrelsesmedlemmerne. Det skal jeg også sige på vegne af Det Radikale Venstre. LINEBREAK ","59"
