"13:22","Rasmus Prehn (S):","Tak, formand. Mener ministeren, at der er behov for nye tiltag, der kan sikre, at der uddannes flere inden for vvs-branchen, hvor hver fjerde nordjyske virksomhed, som har brug for en vvs-lærling, vurderer, at det er svært at skaffe en lærling, jf. TV2 Nords artikel »Akut mangel på nordjyske vvs-lærlinge« den 17. maj 2018? LINEBREAK ","54"
"16:50","Marcus Knuth (V):","Som jeg sagde lige før, anerkender jeg fuldt ud, at der er problemer, bl.a. relateret til familier, som burde rejse hjem, og som ikke har retten til at være i Danmark, men som nægter at rejse hjem. Det anser jeg som et problem. LINEBREAK ","43"
"18:14","Marcus Knuth (V):","Ja, og det er derfor, jeg roser den italienske kystvagt. Det er også derfor, jeg f.eks. har rost Ungarn for at være med til at sikre deres grænse, som jo netop er en af EU's ydre grænser, og de danske myndigheder har tilbudt bistand og har også haft folk udsendt til at hjælpe EU med at sikre de ydre grænser. LINEBREAK ","60"
