"10:12","Kim Christiansen (DF):","Den sidste løsning kunne man også have valgt, ligesom man har gjort nede på Vestbanen. Nu har man så valgt den her løsning, og så kan man jo sige, at man så i hvert fald styrker en lille aktør, så aktøren ikke er så lille mere. Så jeg er stadig ikke bekymret. LINEBREAK ","52"
"11:26","Transport-, bygnings- og boligministeren (Ole Birk Olesen):","Jeg tror ikke, vi kan få sådan en ekspertgruppe nedsat til udvalgsarbejdet, men hvis det under udvalgsarbejdet viser sig, at det er et af de tiltag, som partierne ønsker for at følge udviklingen, så skal vi se på, om vi kan gøre det i tiden efter, hvor loven skal benyttes og administreres osv. LINEBREAK ","53"
