"13:42","Marlene Harpsøe (DF):","Mange tak. Jeg er glad for at høre, at ministeren er optaget af, hvordan vi får politiet tættere på borgerne. Så vil jeg gerne høre ministeren, om ministeren mener, at forslaget om en omstrukturering i Nordsjællands Politikreds er lig med at få politiet tættere på borgerne. LINEBREAK ","46"
"14:24","Bjarne Laustsen (S):","Tusind tak, fru formand. Det første spørgsmål lyder: Synes ministeren, at det gavner dansk værftsindustri, at Danmark har opstillet en hel masse snubletråde, som andre EU-lande ikke bruger, når staten skal afgive ordre på nye fartøjer, i form af en 10-årsregel plus materiale på flere sprog osv.? LINEBREAK ","47"
